rsrp,rsrq,ref_signal_power,cipher_null,integrity_null,tac_change,cell_barred,auth_present,smc_present,reject_cause,label
-93.74361146043724,-10.327435454684004,16.999152417183197,0,0,0,1,1,1,7,0
-86.8476504540659,-5.493912244470609,11.956541019807293,0,1,0,0,1,1,3,0
-71.81510568288537,-4.974044026020676,31.456534650463798,1,1,0,0,1,0,15,1
-93.48125285730046,-6.641497957591252,15.476495717465111,0,0,0,0,1,1,7,0
-92.68704481048013,-7.098102292471683,12.859651386493152,0,0,0,0,1,1,0,0
-75.92151524647059,-5.397057615184057,24.184269086402487,1,0,0,1,1,1,7,0
-92.73930413664563,-11.749345216908074,14.829267615090094,0,0,0,0,1,1,0,1
-98.03845209431915,-11.190741523713374,18.479044748659824,0,0,0,0,1,1,7,0
-72.94313501855603,-8.295487959073004,26.965362525077992,1,0,0,1,0,0,0,1
-94.36809026927992,-8.901001199049869,13.782088769013892,0,0,0,0,1,1,0,0
-75.34060726339287,-6.641808514004859,17.86939383043471,0,0,0,0,1,1,0,0
-92.21833238039234,-10.267961208102204,7.625810330165161,1,0,0,0,1,1,0,0
-95.8494554449806,-13.232749742811137,8.854910743823021,0,0,0,0,1,1,0,0
-103.82992558225605,-7.983657054710689,14.696914094160702,0,0,0,0,1,1,3,1
-100.63738610295906,-13.202781307134657,12.425755500197408,0,0,0,0,1,1,0,0
-97.37858690158109,-16.827209211165258,22.551695886117866,0,0,0,0,1,1,0,0
-88.74119726065871,-13.80404175053199,15.7028018246594,0,1,0,0,1,1,0,0
-95.39940728789003,-6.025132961855108,5.691600812218759,0,0,0,0,1,1,3,0
-98.4832597835517,-16.02367915241401,13.116713368897855,0,0,0,0,1,0,7,0
-85.96822165823286,-12.377577491373744,11.167953597195083,0,0,1,0,1,1,0,0
-96.17953991934534,-12.141458491656133,18.757681687192722,0,0,1,0,1,0,0,0
-71.83388129707821,-7.653303063900205,18.055500253524073,1,1,1,1,0,0,15,1
-95.94088684340096,-17.805664945155065,14.7490132641253,0,0,0,0,1,1,3,0
-57.895823576646166,-5.607251278985249,29.818924728249772,0,0,0,0,0,0,15,1
-88.36384766380742,-9.414210905560681,7.337739342124023,0,0,0,0,1,1,7,0
-97.5432523890277,-8.334562954165508,8.574972726818471,0,0,0,0,1,1,3,0
-85.81749871413149,-10.568666534617835,20.686507912328835,0,0,1,0,1,1,3,0
-89.88298872401678,-10.859098407595527,9.172058316874928,0,0,0,0,1,1,3,0
-70.99725948148642,-6.803615873325084,25.718910739433944,1,1,1,0,0,0,15,1
-98.65176915379777,-9.58538461194016,9.739883577848985,0,0,0,0,1,1,0,0
-103.4662484067011,-8.233890165354548,20.584366276978976,0,0,0,0,1,1,0,0
-105.29938065019225,-9.129878810549394,14.374314083426805,0,0,0,0,1,1,0,0
-66.95432340980169,-4.571363453349626,19.37628753533388,1,0,1,1,0,0,7,1
-95.78756801846303,-5.590188307176307,9.705646794394443,0,1,0,0,1,1,3,0
-94.90843648726828,-12.357929823794066,17.76036566070158,0,0,0,0,1,1,0,0
-73.27334914344907,-3.7291217346996732,28.807397151561908,0,0,1,0,0,1,12,1
-89.67531810949257,-7.380830199721769,13.67022986264092,0,0,0,0,1,1,3,0
-95.43026040654657,-4.261135576804744,16.556150361735053,0,0,0,0,1,0,7,0
-93.95178307045265,-12.831860574166006,5.9631444896895545,0,0,0,0,1,1,7,1
-94.75131529783077,-3.0,18.864518724016424,0,0,1,0,1,1,0,0
-79.6376313936735,-8.306067891162408,24.8471380421339,1,0,0,0,0,1,22,1
-99.2676187773178,-7.978616818996727,15.052946691206682,0,0,0,0,0,1,0,0
-98.83282536729584,-9.199791496070075,17.957304102699613,0,0,0,0,1,1,3,0
-67.36846344676216,-8.944243835600808,25.267474988479858,1,1,0,0,1,0,3,1
-93.49621130011117,-3.0,14.87010270433018,0,0,0,0,1,1,3,0
-72.5343586552464,-7.052715281595,30.67484152970209,1,1,0,0,1,0,7,1
-102.67106080663198,-16.749351333854822,12.471656708764357,0,0,0,0,1,0,0,0
-104.51010443458281,-14.766692692536175,13.514329055671725,0,0,0,0,1,1,0,1
-76.88226342519238,-6.973562825479426,32.277362962275745,0,1,0,0,0,1,0,1
-63.20423605784194,-9.328342870591749,27.072727574638478,0,0,1,1,0,0,3,1
-76.6433050029544,-6.522827505837724,24.106469851472628,1,1,1,0,0,1,3,1
-91.68966146247828,-11.571318335623706,15.256547209512615,0,0,1,0,1,1,0,1
-91.29304155173851,-3.6365697920989977,15.903439345266209,0,0,0,0,1,1,3,0
-72.39727067750209,-11.821601895097892,18.47497670923091,1,1,1,0,0,0,3,1
-81.21067423373363,-12.015736071039031,11.666949633851015,0,0,0,0,1,1,0,0
-94.96962998702833,-7.468189325339933,11.743320072055548,0,0,0,0,1,1,3,0
-80.64503956319713,-12.997434673993038,11.817284633317655,0,0,0,0,1,1,0,0
-74.90081959498217,-4.834291648386474,27.45811578022926,1,0,0,0,1,0,12,1
-69.71968453129477,-9.86465383392246,25.3831412644938,1,0,0,0,0,0,7,1
-88.8965881413045,-8.568894618320625,7.105269294365594,0,0,1,0,1,1,0,0
-84.5519860663454,-6.32189827026796,11.035574737650599,0,0,0,1,1,1,0,0
-107.2708912393291,-11.873810224645537,10.551822982563195,0,1,0,0,1,1,7,0
-109.65124867372099,-11.397304494574234,18.915365364948798,0,0,0,0,1,1,0,0
-60.57849475832878,-5.761430446007331,25.554098340780353,1,1,1,0,0,0,3,1
-60.920687671303696,-3.824915464530795,22.735143754422648,1,1,1,0,1,0,22,1
-80.77163874011096,-6.5055291078820785,26.386627312704725,1,1,1,1,0,0,7,1
-68.23144682766818,-4.752630484190258,15.70073210002898,1,1,0,1,1,1,3,1
-100.50697825784607,-11.585278393346577,22.323817155026262,0,0,0,0,1,1,0,0
-68.90621330597209,-9.446088377149511,27.540603636536012,1,0,0,0,1,0,12,1
-95.61884943856683,-11.366443746564451,18.74560166805859,0,0,0,0,1,1,7,0
-86.48918773812514,-7.034404411445612,9.711216135650204,0,0,0,0,1,1,7,0
-87.13808391181554,-11.521315841284725,18.358272363097008,0,0,1,0,1,1,3,0
-63.053949038315636,-7.167978975094208,20.253686210856447,1,0,1,0,0,0,15,1
-79.31612319373579,-13.479517857300895,24.970955466554074,0,0,0,1,1,1,0,0
-92.04999372734001,-15.431856039941184,12.020068245097434,0,0,0,0,1,1,0,0
-77.90091169976503,-6.444891857904084,31.31038568347911,1,0,0,0,1,0,7,1
-96.83434122841847,-8.106175809635271,19.38208964598324,0,0,0,0,1,1,7,0
-76.75573063410503,-9.361287582847885,28.185418055749253,1,0,0,0,0,0,7,1
-93.37289407504045,-11.730989114132601,21.40018912527843,1,0,1,0,1,1,0,0
-73.6607502460484,-8.031701772337735,34.241942879990354,1,1,1,0,0,0,15,1
-85.2998493053472,-8.81986938923771,12.312609040955177,0,0,1,0,1,0,0,0
-67.08372959039308,-10.844741526746215,33.721231290728106,1,0,0,0,0,0,7,1
-90.04238427614017,-14.456686009693215,19.91357747333754,0,0,0,0,1,1,7,1
-77.62687225935444,-4.659824991608925,22.22366278405137,1,0,0,0,1,0,15,1
-63.490092789496245,-5.326871071108952,32.00359915170554,0,0,0,1,1,0,3,1
-91.73571058494987,-12.231582781286903,15.662448600930606,0,0,0,0,1,1,0,0
-69.39009250647214,-4.884459022089751,33.11494095538667,1,0,0,1,1,0,3,1
-91.3646372942851,-9.010169384028206,12.239537835392216,0,0,0,0,1,1,0,0
-86.52621008882943,-10.274620058254623,14.174216966357843,0,0,0,0,1,1,0,0
-69.83844458951175,-9.254876129939204,29.13450507981398,1,1,1,0,0,0,22,1
-93.17417335888877,-12.73433086941187,14.379467475277627,0,0,0,0,1,1,3,0
-90.74152651557321,-7.813857297776963,23.427538933112587,0,0,0,0,1,1,0,0
-73.51246133091715,-7.960113263625133,27.239774597195762,1,0,1,1,0,0,3,1
-103.55801929031752,-7.078542784848073,15.922689209522503,0,0,1,0,1,1,0,1
-69.88149746164383,-6.165429911912886,28.739352957300696,1,1,1,0,0,0,7,1
-63.65374777681231,-9.499777074646524,31.56661666202483,1,0,1,0,0,0,0,1
-97.29906689239341,-7.763503280425052,14.830264759683567,0,0,0,0,1,1,7,0
-101.72125181570023,-8.288388891584544,16.105657457015017,0,0,0,0,0,1,0,0
-102.1450449726789,-3.997110695229539,15.956597138533843,0,0,0,1,1,1,0,0
-101.87364814860456,-11.861555861945984,13.68432051866649,0,0,0,0,1,1,0,0
-69.27923940453255,-8.585566769214523,28.41277019310159,1,0,0,1,1,0,0,1
-102.69672893073302,-12.09604130795449,17.288969680749098,0,0,0,0,1,1,3,0
-56.04452969970812,-9.59456194041393,22.125299553469368,1,1,1,0,0,1,0,1
-77.7572213740645,-7.229958759540414,33.67455216188597,0,1,0,1,0,1,22,0
-83.01300447762614,-9.401094946265456,11.37853914927267,0,0,0,0,1,1,3,0
-64.64261603809948,-3.0,29.18482332034058,0,1,0,0,1,1,3,1
-90.80394099771131,-12.70207655113803,14.712005630240846,0,0,0,0,1,1,0,0
-73.55331498348822,-3.0,32.66369054237313,1,1,0,1,1,0,22,1
-80.93219110162552,-13.100579736903867,25.163599130444943,1,1,1,0,0,0,12,1
-114.6069770283207,-6.372206294723867,17.324795247977008,0,0,0,0,1,1,3,0
-62.50462279767929,-8.477769871865734,39.979536978426665,1,0,1,0,1,1,3,1
-65.58390734114023,-5.581841117893672,39.30682412396035,1,0,0,0,0,0,7,1
-70.29708527039442,-7.531407639632915,26.557957745200813,0,0,0,0,0,0,3,0
-80.80445844054918,-5.791156420256939,24.715783889312014,1,1,0,0,0,0,0,1
-74.91767895915828,-4.756464415286921,28.114492302372323,1,0,1,0,0,0,0,1
-101.76036262375321,-11.355852939560526,12.705321236566324,0,1,0,0,1,1,3,0
-62.54146835441264,-8.994744484118064,26.27486437959531,1,1,1,0,0,0,15,1
-102.72093409785897,-11.133419598274816,16.435825762605884,0,0,0,0,1,1,3,0
-98.87224105258142,-9.002403060707078,12.514152129688902,1,0,0,0,1,1,0,0
-97.52958163664951,-14.826420127809914,10.905408953200435,0,0,0,0,0,1,3,0
-83.4977844806683,-12.36995906160281,15.341485526410352,0,0,0,0,1,1,7,0
-60.27541198734985,-6.827722675660944,24.302980399827433,1,0,0,0,0,0,22,1
-96.76773854229083,-9.838742311028494,6.560197412480113,0,0,0,0,1,1,7,0
-99.97734160203406,-9.40426413795545,15.552893701897212,0,0,0,0,1,1,0,0
-108.39746355763485,-13.87564680469507,13.26549005938325,1,0,0,0,1,1,7,0
-72.11192867504234,-6.926820790411485,29.79040022239656,1,0,1,0,0,1,15,1
-62.33921686183315,-7.53499893054747,16.83617330711516,0,1,0,0,1,1,15,1
-91.27935832399756,-10.491860500080989,17.17550801644872,0,0,0,0,1,1,0,0
-84.69244600545397,-9.746016157801709,9.657117962781722,0,0,0,0,1,0,0,0
-65.95799837326759,-9.05506230591833,28.023344477880244,1,1,1,0,0,1,12,1
-65.88164644455074,-5.259017662164949,31.741836917937334,0,1,1,0,0,0,22,1
-89.0998754522633,-7.738434790198953,16.937813756993688,0,0,0,0,1,1,3,0
-76.69623229119856,-5.9945801521526345,26.79301269766659,0,0,0,0,0,0,7,1
-79.29438411913668,-7.495615362194571,25.581682189310513,0,1,1,1,1,0,0,1
-104.41291775543442,-6.6724905655236055,15.842138683156987,0,0,0,0,1,1,0,0
-66.91033541756856,-4.695101534024701,32.69725652989655,1,1,0,1,1,0,0,1
-99.34536664844892,-10.56575839901803,16.618180772344626,0,0,0,0,1,1,0,0
-97.55736973085841,-9.094087772442187,11.689663037061354,0,0,0,0,1,1,0,0
-103.2852300226065,-8.31318138425652,14.567066646708106,0,0,0,0,1,1,0,0
-98.14992937779658,-14.26529094803372,11.072360616196788,0,0,1,0,1,1,3,0
-62.167562819234405,-8.05533209814375,29.85024841632721,0,0,1,0,0,0,22,1
-104.75050448338902,-8.04475557579088,14.21400631840757,0,0,0,0,1,1,0,0
-68.53842404773197,-7.843477382217879,21.74620207670427,1,0,1,0,0,0,0,1
-100.99850670627615,-6.57924015716716,13.750927221573388,0,0,1,0,1,1,0,0
-79.55390476329887,-10.753237720206858,25.089254968211634,1,1,0,0,1,1,0,1
-95.13440926003432,-3.155101368171815,5.511217887745943,0,0,0,0,1,1,3,0
-103.36034967669042,-12.599248415978316,10.576659271391527,0,0,1,0,1,1,3,0
-70.84421432010585,-3.0,27.60044127946749,0,0,0,0,0,0,0,1
-96.22948083489614,-17.131871475189943,15.407282452413195,1,0,0,0,1,1,0,0
-79.3918995189896,-8.391109092457318,20.47387757506052,0,0,0,0,1,1,3,0
-102.8948566274259,-11.185732435010415,11.692763578427705,0,0,0,0,1,1,7,0
-72.052305904603,-13.806595226131991,29.649950827375445,1,1,1,0,0,0,0,1
-100.40813844545094,-7.387531688900083,16.768888248146396,0,0,0,0,1,1,7,0
-75.42472844225261,-3.0,19.423373867706097,1,0,0,0,0,0,22,1
-93.19552128391855,-8.778208318793595,21.974487469166263,0,0,0,0,1,1,0,0
-69.36686839598269,-12.168349364363015,33.21358056966343,1,1,1,0,1,0,12,1
-71.44312704562658,-3.0,21.813324274600017,1,0,1,1,0,0,0,1
-99.95732747302891,-8.06632476404806,11.951216275851003,0,0,0,0,1,1,0,0
-111.50590621443794,-10.7099764739557,19.640371386574202,0,0,0,0,1,1,0,0
-73.82856680604412,-10.337450344671133,29.100591730886837,1,0,0,1,1,0,22,1
-93.14264088298995,-12.561277667762235,13.610468665605874,0,0,0,0,1,1,3,0
-74.54965841753804,-9.799561196870343,29.766832930135198,1,0,1,0,1,0,7,1
-70.1743278173527,-6.639448471720719,26.657743178854393,1,0,1,0,0,0,7,0
-66.52303547238678,-3.0,26.900897053830075,0,1,1,0,0,0,15,1
-96.2690786963095,-10.758644338953493,8.28355828950513,0,0,1,0,1,1,0,0
-97.27491070432076,-9.594629644395754,10.705537083449732,0,0,0,0,1,1,0,0
-106.95524495855446,-11.761962288291336,20.038823411521623,0,0,0,0,0,1,0,0
-77.44453566458512,-9.023820420960686,30.748404097755092,1,1,0,0,1,0,22,1
-56.04284718211433,-7.260765811081431,29.024208309182853,0,0,1,0,0,0,7,1
-91.9196964987512,-12.323530184540186,10.321295995902325,0,0,0,0,1,1,3,0
-67.39009238720924,-3.0,23.034806484276395,1,1,1,1,0,1,7,1
-96.85815463939389,-8.733132942623921,12.304593247277758,0,0,0,0,0,1,0,0
-101.81229751348614,-10.424186506431406,13.411222760331704,0,0,0,0,1,1,7,0
-83.1798133029942,-3.0,30.27410487818505,0,1,1,0,0,0,22,1
-110.26504330580214,-10.715309052940908,18.139817154751672,0,0,0,0,1,1,0,0
-99.89677439247846,-9.019469588835932,13.7524347509784,0,0,0,0,1,1,0,0
-69.78734962176203,-7.816551984006866,27.410923477546756,0,1,1,0,1,0,22,1
-73.88966424446262,-8.054149177346286,25.04048748058263,1,1,0,0,1,0,15,1
-88.43577219666065,-6.206380571985891,18.497110715676257,0,0,0,0,1,1,0,0
-100.69681633503151,-9.327108078455216,13.619372531028407,0,0,0,0,1,1,0,0
-69.58186372563345,-7.990220689083454,26.13172360806633,1,0,0,0,0,1,12,0
-97.5903336342928,-14.190886173253395,13.736842055379977,0,0,0,0,1,1,0,0
-73.649605448275,-9.474491730272778,28.724846851539137,1,1,0,0,0,0,0,1
-111.58386748793033,-4.605136897230812,27.238124915987292,0,0,0,0,1,1,0,1
-77.1421968174256,-7.272803207312242,19.965206757227214,1,0,1,0,1,0,12,1
-93.53412450222476,-6.25372668276848,15.330872807452755,0,0,0,0,1,1,0,0
-98.07396730304455,-12.07530922900694,19.195811465445768,0,0,0,0,1,1,7,0
-72.7661437099727,-10.176825064694475,32.96458330100964,1,0,0,0,0,0,15,1
-108.48477853907846,-9.880919420207315,13.918413776786567,0,0,0,0,1,1,0,0
-92.85830830124931,-11.580146175838625,18.1499308175421,0,0,0,0,1,1,7,0
-97.39411763108205,-9.263886973014003,11.36400922194513,0,0,1,0,1,1,0,0
-73.89794530244882,-8.387373814103256,32.02374665085283,1,1,0,0,0,0,7,1
-107.24572205805364,-9.296706650553707,16.29953887529834,0,0,0,0,1,1,0,0
-98.15684098287672,-10.547499527950785,16.14756447317042,0,0,0,0,1,1,0,0
-73.76270730599028,-3.0,30.373949093421857,1,0,1,1,0,0,7,1
-104.37577274320635,-9.524655848500796,20.218054788462204,0,0,0,0,1,1,3,0
-92.8980061988229,-4.882441958366307,16.815982525787835,0,0,0,0,1,1,0,0
-115.53326752745038,-13.215103980585234,13.537132857415163,0,0,0,1,1,1,0,0
-61.29047576892407,-7.6562988633681615,33.73983777094112,1,1,1,1,1,0,7,1
-96.43689131065167,-10.164804598608754,13.961543874616902,0,0,0,0,1,1,7,0
-93.24002652822588,-10.066743384547632,14.144812552600175,0,0,0,0,1,1,0,0
-71.23063603119996,-3.0,26.647094499318907,1,0,1,0,0,0,0,1
-94.27532074478603,-10.612208545145304,14.648657285585202,0,0,0,1,1,1,0,0
-67.77866688286501,-6.8290262450125,29.28521426480337,1,0,1,1,1,1,0,1
-102.15476836862022,-7.789490407239846,17.18317503939981,0,0,0,0,1,1,7,1
-103.77428462763712,-3.0226606243549448,21.561416375593243,0,0,0,0,1,1,3,0
-75.51574145026156,-8.112113808662267,29.853421714955783,0,0,0,0,0,0,0,1
-73.4512966459051,-10.60459087689079,30.70255855633144,0,1,1,0,1,1,0,0
-75.40149986740906,-10.385780634127855,34.49746473360245,1,0,0,0,0,0,0,1
-70.54173985209985,-6.233186244845521,24.709066352062294,1,1,0,0,0,0,12,1
-63.46201112657838,-3.9292400601249797,26.261678944219952,1,0,1,0,0,1,3,1
-99.49186421426307,-9.40733115241749,8.183601497410377,0,0,0,0,1,1,0,0
-70.26913713289188,-10.24820764607201,20.84146158561436,1,1,1,0,0,0,15,1
-65.76128405932198,-8.275426407951317,35.46352303637987,1,1,1,1,0,1,3,1
-107.81022349695083,-10.358098597830631,16.53907417681997,0,0,0,0,1,1,7,0
-69.6711408410602,-5.34747939865567,24.70649916912132,1,0,0,0,0,0,22,1
-92.77139268390555,-8.900646560285349,13.518517561355573,0,0,0,0,1,0,7,0
-66.03417361619906,-7.547052572573923,23.720580398318326,1,1,1,0,0,0,15,1
-100.56754089336562,-9.91593343892237,21.629504480929988,0,0,0,0,1,1,7,0
-89.4064261464409,-9.967043459417424,14.5238859735995,0,0,1,0,1,1,0,0
-103.31987284992397,-11.45858239209714,18.92076348668729,0,0,0,0,1,1,0,0
-99.75319964557436,-12.025341856430384,15.864818705290752,0,0,0,0,1,1,0,0
-102.32124892676741,-11.349911145593948,23.052985819178403,0,0,1,0,0,1,0,0
-80.50649999526834,-11.68420666873769,33.01255361022374,1,1,1,0,0,0,22,1
-91.38585119247213,-7.805522776177196,16.681291319104517,0,0,0,0,1,0,3,0
-63.556182751373576,-4.798930805790894,29.431184322820815,1,1,0,0,1,0,12,1
-69.74434465743978,-10.399420885431532,31.745632946533117,1,1,0,0,0,0,7,1
-66.55171163730405,-3.0,36.417778561198986,1,1,1,0,0,0,0,1
-81.03757295551725,-8.23070350461894,32.268563735638836,1,1,1,0,0,0,0,1
-65.82914543489221,-9.256295056995903,21.181180960850156,0,1,1,1,0,0,7,1
-67.140722144568,-6.07884127886304,28.0941818927335,1,0,0,0,0,0,15,1
-66.99285266255126,-10.531214516950726,26.764659850857058,0,1,1,0,0,0,3,1
-67.99235624961567,-4.427015514501791,36.54939265943325,1,0,0,0,1,0,15,1
-92.37070398174015,-8.490853994869404,19.384256932228723,0,0,0,0,1,1,0,0
-59.05009050269907,-9.19943874419156,21.67774325858536,0,1,1,0,0,1,0,1
-94.50636292759705,-3.0,18.75009168699903,0,0,0,0,1,1,0,0
-55.16190517645915,-5.7138409812815585,17.77062884870888,1,1,0,0,1,0,22,1
-59.8370312342677,-3.0,23.7370407830377,0,1,1,0,0,0,12,1
-57.07481059985838,-6.916813961835725,22.715715004583753,1,0,1,0,0,0,12,1
-66.87619949047284,-9.43444746094006,22.306145529922944,1,0,1,0,0,1,3,1
-73.24375293139133,-4.5647066595167525,18.619745644810877,1,0,0,1,1,1,15,1
-75.02519244663694,-7.144495546871116,24.346318076835967,0,1,0,0,0,0,3,1
-97.73872750931106,-6.927703480476925,15.682032744078597,0,0,0,0,1,1,7,0
-69.94870003978718,-7.6898929972101815,27.058411282067468,1,1,1,0,1,0,7,1
-65.23714906095182,-6.436232218254544,34.390774636813504,0,1,0,0,1,0,0,1
-72.8963918634435,-10.262075931171616,26.328002980763724,0,1,1,0,0,1,12,1
-77.26902334664736,-11.791774068116982,26.440768265828506,0,0,0,0,1,1,0,1
-100.57939058640221,-6.0639242133402576,15.647677469140273,0,0,1,0,1,1,0,0
-93.68487437618158,-11.15365033005375,18.555932721618593,0,0,0,0,1,1,7,1
-62.711293140702885,-9.620781803402776,25.06789653020394,0,0,1,0,1,0,22,1
-70.12253067889733,-5.897975675668953,27.799630627264413,1,1,1,1,0,0,7,1
-89.82012247432421,-8.693624992127747,11.748103901439277,0,0,0,0,1,1,0,0
-70.68713431953468,-3.0,32.38353288687932,0,0,1,0,1,1,3,1
-67.61909123811326,-10.933885705130557,31.81098301468403,1,0,1,0,0,1,22,1
-93.21502385275068,-10.898959192166096,9.091168146155873,0,0,0,0,1,1,3,0
-84.09885888157328,-5.323551256602743,9.566946420564843,0,0,0,0,1,1,0,0
-98.24215412359466,-13.351982806153824,10.08197041056161,0,0,0,0,1,1,0,0
-72.02562250405886,-3.0,16.34093906481796,1,0,1,0,0,1,3,1
-66.67685082189809,-6.742700668156485,23.899091803205796,1,0,1,1,1,0,0,1
-73.08334077364576,-9.800381074019537,25.95424175140773,0,0,0,0,0,0,7,0
-83.70006606774716,-8.715025195855493,27.751209891819475,1,0,0,0,0,0,22,1
-67.45068882459111,-3.0,18.455004556944704,1,1,1,0,0,0,15,0
-70.72628585597387,-4.6477463602491875,22.25665817047492,1,0,0,0,1,0,3,1
-75.3111936940237,-7.115956535173256,33.09519662640141,1,1,1,0,0,0,3,1
-78.31664366212571,-5.733584232945274,35.57411640780495,1,0,1,1,0,0,7,1
-65.60824762412734,-11.153218394827057,36.60252607302806,1,1,0,0,0,0,7,1
-69.62628274905633,-6.061175990530115,30.221989312397113,0,0,1,0,0,1,22,1
-72.16104918670555,-10.158052516349594,20.295838658123785,0,1,0,0,0,1,3,1
-70.06878652996083,-9.717387809682936,27.680449886794232,1,1,1,0,1,1,22,1
-69.65148156044937,-12.627352348231465,27.178880980324834,1,1,1,0,0,0,0,1
-57.60882857147007,-3.0,28.799383606511654,0,1,0,0,0,0,0,1
-68.51705737553377,-7.499085924555627,27.121610503393175,1,0,1,1,1,1,7,1
-95.98147709996101,-8.82396718790273,19.23421126456726,0,0,1,0,1,0,0,0
-96.13602571526017,-16.11318552320415,13.505944011276613,0,0,0,0,1,1,0,0
-99.00595795005533,-6.124940603023981,15.517638147583476,0,0,0,0,1,1,0,0
-68.76911974654949,-7.753764889881042,22.889865681760156,1,1,1,0,1,1,22,1
-101.02822064285903,-4.870168137963787,17.124892914370324,0,0,0,0,1,1,3,0
-89.99931839001476,-5.73368095022933,10.564788100247842,0,0,0,0,1,1,0,0
-85.01640011952455,-9.367999366826139,14.499822336560463,0,0,0,0,1,1,7,0
-88.27823869844642,-9.215738761810094,10.853508403341598,0,0,0,0,1,1,7,0
-63.84995308660253,-4.808030182563646,24.820428893043463,1,0,0,0,0,0,7,1
-69.13607584413057,-7.070119425987678,29.91285344045376,1,1,1,0,0,0,0,1
-89.93713668314155,-11.55104267486308,14.753338723173837,0,0,0,0,1,1,0,0
-83.76942886346754,-6.617935715072734,12.29501321054554,0,0,1,0,1,1,3,0
-91.44218545443813,-8.347226857319379,18.08884590941002,0,0,0,0,1,1,7,0
-108.49174520987282,-11.165899543200455,21.570641173744935,0,0,0,0,1,1,0,0
